comment_id,sentence_id,attribution,primary_attribution,secondary_attribution,multiple_attribution_1,other_attribution,actual_comment_ids
1478,1478.8,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.8
1478,1478.9,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.9
1478,1478.1,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.10
1478,1478.11,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.11
1478,1478.12,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.12
1478,1478.13,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.13
1478,1478.14,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.14
1478,1478.15,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.15
1478,1478.16,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.16
1478,1478.17,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.17
1478,1478.18,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.18
1478,1478.19,0,,,,,UgzZjItv7fcdLnMTn6J4AaABAg.19
850,850.0,0,,,,,UgySvAdzUg0kcB5UfJF4AaABAg.0
850,850.1,0,,,,,UgySvAdzUg0kcB5UfJF4AaABAg.1
696,696.0,0,,,,,Ugy4fHN0CS_f-qDxAOR4AaABAg.0
1843,1843.0,0,,,,,UgzZ4Fe1CMnt6PZz-RF4AaABAg.8eNS0BdBsJa8ejdSsVNsat.0
1843,1843.1,0,,,,,UgzZ4Fe1CMnt6PZz-RF4AaABAg.8eNS0BdBsJa8ejdSsVNsat.1
1843,1843.2,0,,,,,UgzZ4Fe1CMnt6PZz-RF4AaABAg.8eNS0BdBsJa8ejdSsVNsat.2
1225,1225.0,0,,,,,UgyWdZbcSjN0NKPU7NJ4AaABAg.8wlwiVfaYvJ8yWnUzM0RjK.0
1225,1225.1,0,,,,,UgyWdZbcSjN0NKPU7NJ4AaABAg.8wlwiVfaYvJ8yWnUzM0RjK.1
1225,1225.2,0,,,,,UgyWdZbcSjN0NKPU7NJ4AaABAg.8wlwiVfaYvJ8yWnUzM0RjK.2
441,441.0,0,,,,,UgyhH_-YzuAVYzh1sHl4AaABAg.0
441,441.1,0,,,,,UgyhH_-YzuAVYzh1sHl4AaABAg.1
441,441.2,1,natural calamities,,,,UgyhH_-YzuAVYzh1sHl4AaABAg.2
2748,2748.0,0,,,,,UgxFJ8IGUtgM6tYWw3p4AaABAg.0
2748,2748.1,0,,,,,UgxFJ8IGUtgM6tYWw3p4AaABAg.1
2748,2748.2,0,,,,,UgxFJ8IGUtgM6tYWw3p4AaABAg.2
1368,1368.0,0,,,,,UgwQASI9xc_fZoW01yp4AaABAg.8wbNjIGDJ1Q8wecS3UzYWU.0
63,63.0,0,,,,,UgzRl3k7LOL_alFqSm94AaABAg.0
63,63.1,0,,,,,UgzRl3k7LOL_alFqSm94AaABAg.1
63,63.2,0,,,,,UgzRl3k7LOL_alFqSm94AaABAg.2
3109,3109.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.0
3109,3109.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.1
3109,3109.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.2
3109,3109.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.3
3109,3109.4,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.4
3109,3109.5,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.5
3109,3109.6,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.6
3109,3109.7,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.7
3109,3109.8,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.8
3109,3109.9,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.9
3109,3109.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.10
3109,3109.11,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fzzICXt2KI.11
694,694.0,0,,,,,UgyeEQ_vBYmkfxmpt854AaABAg.8rcm2M4ePod8rk1Yg-NvkF.0
1388,1388.0,0,,,,,UgwpSYmS2cvOaNoUNHF4AaABAg.0
1388,1388.1,0,,,,,UgwpSYmS2cvOaNoUNHF4AaABAg.1
1388,1388.2,0,,,,,UgwpSYmS2cvOaNoUNHF4AaABAg.2
1388,1388.3,0,,,,,UgwpSYmS2cvOaNoUNHF4AaABAg.3
1388,1388.4,0,,,,,UgwpSYmS2cvOaNoUNHF4AaABAg.4
1388,1388.5,0,,,,,UgwpSYmS2cvOaNoUNHF4AaABAg.5
1388,1388.6,0,,,,,UgwpSYmS2cvOaNoUNHF4AaABAg.6
1277,1277.0,1,industrial development,,,,UgzNEmTNrReATEWQsmh4AaABAg.0
1133,1133.0,0,,,,,UgwOk4L4kX6SorG0Uj14AaABAg.8j3CK7eAT178j92RvNIHQm.0
2039,2039.0,0,,,,,UgxepnEX5Rokni7KmOd4AaABAg.8rc_PCKqpRp8rdkAAHJkIe.0
2039,2039.1,0,,,,,UgxepnEX5Rokni7KmOd4AaABAg.8rc_PCKqpRp8rdkAAHJkIe.1
2039,2039.2,0,,,,,UgxepnEX5Rokni7KmOd4AaABAg.8rc_PCKqpRp8rdkAAHJkIe.2
2039,2039.3,0,,,,,UgxepnEX5Rokni7KmOd4AaABAg.8rc_PCKqpRp8rdkAAHJkIe.3
2039,2039.4,0,,,,,UgxepnEX5Rokni7KmOd4AaABAg.8rc_PCKqpRp8rdkAAHJkIe.4
2039,2039.5,0,,,,,UgxepnEX5Rokni7KmOd4AaABAg.8rc_PCKqpRp8rdkAAHJkIe.5
2039,2039.6,0,,,,,UgxepnEX5Rokni7KmOd4AaABAg.8rc_PCKqpRp8rdkAAHJkIe.6
2039,2039.7,0,,,,,UgxepnEX5Rokni7KmOd4AaABAg.8rc_PCKqpRp8rdkAAHJkIe.7
1083,1083.0,0,,,,,Ugz3qUdoLU1271K7FZZ4AaABAg.0
2474,2474.0,0,,,,,UgwJRUDZgElasNveKQB4AaABAg.0
2474,2474.1,0,,,,,UgwJRUDZgElasNveKQB4AaABAg.1
2474,2474.2,0,,,,,UgwJRUDZgElasNveKQB4AaABAg.2
2664,2664.0,1,overpopulation,,,,UgzVZNf5cW2ATKBEM1J4AaABAg.0
2664,2664.1,1,overpopulation,groundwater exploitation,,,UgzVZNf5cW2ATKBEM1J4AaABAg.1
2664,2664.2,0,,,,,UgzVZNf5cW2ATKBEM1J4AaABAg.2
2755,2755.0,0,,,,,UgwZv7x5qtZ7Fa1pPyN4AaABAg.0
2755,2755.1,0,,,,,UgwZv7x5qtZ7Fa1pPyN4AaABAg.1
2755,2755.2,0,,,,,UgwZv7x5qtZ7Fa1pPyN4AaABAg.2
2755,2755.3,0,,,,,UgwZv7x5qtZ7Fa1pPyN4AaABAg.3
2755,2755.4,0,,,,,UgwZv7x5qtZ7Fa1pPyN4AaABAg.4
761,761.0,0,,,,,UgwdfztHwmzRvaHAF414AaABAg.0
1459,1459.0,0,,,,,UgxDtze1rEqvoa5e8kZ4AaABAg.8w90fQ8ollx8w931jTAhCW.0
1721,1721.0,0,,,,,UgjRWdOOqovq2HgCoAEC.8AMjC4hl2pW8AqR5hTG42o.0
1721,1721.1,0,,,,,UgjRWdOOqovq2HgCoAEC.8AMjC4hl2pW8AqR5hTG42o.1
1721,1721.2,0,,,,,UgjRWdOOqovq2HgCoAEC.8AMjC4hl2pW8AqR5hTG42o.2
1721,1721.3,0,,,,,UgjRWdOOqovq2HgCoAEC.8AMjC4hl2pW8AqR5hTG42o.3
1721,1721.4,0,,,,,UgjRWdOOqovq2HgCoAEC.8AMjC4hl2pW8AqR5hTG42o.4
1721,1721.5,0,,,,,UgjRWdOOqovq2HgCoAEC.8AMjC4hl2pW8AqR5hTG42o.5
1721,1721.6,0,,,,,UgjRWdOOqovq2HgCoAEC.8AMjC4hl2pW8AqR5hTG42o.6
1721,1721.7,0,,,,,UgjRWdOOqovq2HgCoAEC.8AMjC4hl2pW8AqR5hTG42o.7
1721,1721.8,0,,,,,UgjRWdOOqovq2HgCoAEC.8AMjC4hl2pW8AqR5hTG42o.8
1954,1954.0,0,,,,,UgwQeq3WXP0JPv6HWvl4AaABAg.0
1954,1954.1,1,human activity,,,,UgwQeq3WXP0JPv6HWvl4AaABAg.1
1954,1954.2,1,human activity,,,,UgwQeq3WXP0JPv6HWvl4AaABAg.2
1954,1954.3,1,lack of harvesting,,,,UgwQeq3WXP0JPv6HWvl4AaABAg.3
252,252.0,0,,,,,UgxzQR_BQkB1dNCxGtx4AaABAg.8wcxZBWBASs8wd-tKIqEyK.0
252,252.1,0,,,,,UgxzQR_BQkB1dNCxGtx4AaABAg.8wcxZBWBASs8wd-tKIqEyK.1
2893,2893.0,0,,,,,Ugwhyp_j9_e40qMtl-B4AaABAg.0
2893,2893.1,0,,,,,Ugwhyp_j9_e40qMtl-B4AaABAg.1
2893,2893.2,0,,,,,Ugwhyp_j9_e40qMtl-B4AaABAg.2
2758,2758.0,0,,,,,Ugxj7A5IqivVFYw-xB94AaABAg.8YWOPldni2c8YaHhEbH-0U.0
2758,2758.1,0,,,,,Ugxj7A5IqivVFYw-xB94AaABAg.8YWOPldni2c8YaHhEbH-0U.1
2758,2758.2,0,,,,,Ugxj7A5IqivVFYw-xB94AaABAg.8YWOPldni2c8YaHhEbH-0U.2
2758,2758.3,0,,,,,Ugxj7A5IqivVFYw-xB94AaABAg.8YWOPldni2c8YaHhEbH-0U.3
2495,2495.0,0,,,,,UgycaTMWWlccI97Bujl4AaABAg.8wnnSNyckDH8woSxCIiBW8.0
2495,2495.1,0,,,,,UgycaTMWWlccI97Bujl4AaABAg.8wnnSNyckDH8woSxCIiBW8.1
3044,3044.0,0,,,,,UgzoAQxkqeGbjrPP-c94AaABAg.0
3044,3044.1,0,,,,,UgzoAQxkqeGbjrPP-c94AaABAg.1
3044,3044.2,0,,,,,UgzoAQxkqeGbjrPP-c94AaABAg.2
3044,3044.3,0,,,,,UgzoAQxkqeGbjrPP-c94AaABAg.3
3044,3044.4,0,,,,,UgzoAQxkqeGbjrPP-c94AaABAg.4
3044,3044.5,0,,,,,UgzoAQxkqeGbjrPP-c94AaABAg.5
897,897.0,0,,,,,UgweB5Xygr4yENt10fZ4AaABAg.8aBwtW3uF8X8g6n7etD1uH.0
1389,1389.0,0,,,,,UgwoJnKLj2kYDF33fSJ4AaABAg.0
1389,1389.1,0,,,,,UgwoJnKLj2kYDF33fSJ4AaABAg.1
1389,1389.2,0,,,,,UgwoJnKLj2kYDF33fSJ4AaABAg.2
1389,1389.3,0,,,,,UgwoJnKLj2kYDF33fSJ4AaABAg.3
539,539.0,0,,,,,UgxAxsvkeGns5gtDX6V4AaABAg.0
539,539.1,0,,,,,UgxAxsvkeGns5gtDX6V4AaABAg.1
539,539.2,0,,,,,UgxAxsvkeGns5gtDX6V4AaABAg.2
539,539.3,0,,,,,UgxAxsvkeGns5gtDX6V4AaABAg.3
1946,1946.0,0,,,,,Ugybt5JGZbbUsqlEEZx4AaABAg.8rcTOoRaktE8rfyeN-FyyN.0
1946,1946.1,0,,,,,Ugybt5JGZbbUsqlEEZx4AaABAg.8rcTOoRaktE8rfyeN-FyyN.1
1946,1946.2,0,,,,,Ugybt5JGZbbUsqlEEZx4AaABAg.8rcTOoRaktE8rfyeN-FyyN.2
1946,1946.3,0,,,,,Ugybt5JGZbbUsqlEEZx4AaABAg.8rcTOoRaktE8rfyeN-FyyN.3
1946,1946.4,0,,,,,Ugybt5JGZbbUsqlEEZx4AaABAg.8rcTOoRaktE8rfyeN-FyyN.4
1205,1205.0,0,,,,,UgwQjqYGy4Dmx4vVA9l4AaABAg.0
1205,1205.1,1,contamination,,,,UgwQjqYGy4Dmx4vVA9l4AaABAg.1
1205,1205.2,0,,,,,UgwQjqYGy4Dmx4vVA9l4AaABAg.2
1205,1205.3,0,,,,,UgwQjqYGy4Dmx4vVA9l4AaABAg.3
2910,2910.0,1,human activity,,,,Ugzi4BSDieKT6k653F94AaABAg.0
2910,2910.1,1,human activity,,,,Ugzi4BSDieKT6k653F94AaABAg.1
2910,2910.2,1,human activity,,,,Ugzi4BSDieKT6k653F94AaABAg.2
3105,3105.0,0,,,,,UgxaoT79rbj7lXlLpxB4AaABAg.8wZ1IY7sVwE8wn_AKWYOIr.0
3105,3105.1,0,,,,,UgxaoT79rbj7lXlLpxB4AaABAg.8wZ1IY7sVwE8wn_AKWYOIr.1
3105,3105.2,0,,,,,UgxaoT79rbj7lXlLpxB4AaABAg.8wZ1IY7sVwE8wn_AKWYOIr.2
3105,3105.3,1,overpopulation,,,,UgxaoT79rbj7lXlLpxB4AaABAg.8wZ1IY7sVwE8wn_AKWYOIr.3
2024,2024.0,0,,,,,UgydRpufiKOmVpgFgul4AaABAg.0
2278,2278.0,0,,,,,Ugzo9My2HHNvAeCNQjh4AaABAg.0
2278,2278.1,0,,,,,Ugzo9My2HHNvAeCNQjh4AaABAg.1
265,265.0,0,,,,,UgzvUUlMnvSC5HeQBhV4AaABAg.8rd1CmTrgvW8rdm8Zw1Izi.0
265,265.1,0,,,,,UgzvUUlMnvSC5HeQBhV4AaABAg.8rd1CmTrgvW8rdm8Zw1Izi.1
265,265.2,0,,,,,UgzvUUlMnvSC5HeQBhV4AaABAg.8rd1CmTrgvW8rdm8Zw1Izi.2
265,265.3,0,,,,,UgzvUUlMnvSC5HeQBhV4AaABAg.8rd1CmTrgvW8rdm8Zw1Izi.3
265,265.4,0,,,,,UgzvUUlMnvSC5HeQBhV4AaABAg.8rd1CmTrgvW8rdm8Zw1Izi.4
265,265.5,0,,,,,UgzvUUlMnvSC5HeQBhV4AaABAg.8rd1CmTrgvW8rdm8Zw1Izi.5
265,265.6,0,,,,,UgzvUUlMnvSC5HeQBhV4AaABAg.8rd1CmTrgvW8rdm8Zw1Izi.6
265,265.7,0,,,,,UgzvUUlMnvSC5HeQBhV4AaABAg.8rd1CmTrgvW8rdm8Zw1Izi.7
2807,2807.0,0,,,,,UgxI9Q2vOaUxuXcbMKd4AaABAg.0
2807,2807.1,1,lack of harvesting,,,,UgxI9Q2vOaUxuXcbMKd4AaABAg.1
2807,2807.2,1,lack of harvesting,,,,UgxI9Q2vOaUxuXcbMKd4AaABAg.2
2807,2807.3,1,lack of harvesting,,,,UgxI9Q2vOaUxuXcbMKd4AaABAg.3
2788,2788.0,0,,,,,UghM6vPi1gzyWngCoAEC.0
2788,2788.1,0,,,,,UghM6vPi1gzyWngCoAEC.1
2788,2788.2,0,,,,,UghM6vPi1gzyWngCoAEC.2
2788,2788.3,0,,,,,UghM6vPi1gzyWngCoAEC.3
1059,1059.0,1,overpopulation,,,,Ugy3vDLWjdEp5zUzjkN4AaABAg.0
1059,1059.1,0,,,,,Ugy3vDLWjdEp5zUzjkN4AaABAg.1
1059,1059.2,0,,,,,Ugy3vDLWjdEp5zUzjkN4AaABAg.2
1059,1059.3,0,,,,,Ugy3vDLWjdEp5zUzjkN4AaABAg.3
1059,1059.4,0,,,,,Ugy3vDLWjdEp5zUzjkN4AaABAg.4
1059,1059.5,0,,,,,Ugy3vDLWjdEp5zUzjkN4AaABAg.5
1059,1059.6,0,,,,,Ugy3vDLWjdEp5zUzjkN4AaABAg.6
2330,2330.0,1,public water wastage,,,,UgzVJss0AIOnlgtQEEJ4AaABAg.0
36,36.0,0,,,,,Ugwx--pY01ZChufJeyd4AaABAg.0
1185,1185.0,0,,,,,UgyI0HpAgbk0mToIjB14AaABAg.0
830,830.0,0,,,,,UgxsjuMZfBpYEp_ybtZ4AaABAg.8wg8c9U-3bc8wgddjK6WNe.0
830,830.1,0,,,,,UgxsjuMZfBpYEp_ybtZ4AaABAg.8wg8c9U-3bc8wgddjK6WNe.1
830,830.2,0,,,,,UgxsjuMZfBpYEp_ybtZ4AaABAg.8wg8c9U-3bc8wgddjK6WNe.2
1056,1056.0,0,,,,,UggVa8NaQLWP9ngCoAEC.8QJM3PesqGg8YmO5ION3B6.0
2949,2949.0,0,,,,,Ugyk_DwyKpT4FWY8pLd4AaABAg.0
2949,2949.1,0,,,,,Ugyk_DwyKpT4FWY8pLd4AaABAg.1
2949,2949.2,1,strain on natural resources,,,,Ugyk_DwyKpT4FWY8pLd4AaABAg.2
2949,2949.3,1,strain on natural resources,lack of awareness,,,Ugyk_DwyKpT4FWY8pLd4AaABAg.3
2949,2949.4,0,,,,,Ugyk_DwyKpT4FWY8pLd4AaABAg.4
2949,2949.5,0,,,,,Ugyk_DwyKpT4FWY8pLd4AaABAg.5
2949,2949.6,0,,,,,Ugyk_DwyKpT4FWY8pLd4AaABAg.6
2949,2949.7,0,,,,,Ugyk_DwyKpT4FWY8pLd4AaABAg.7
1982,1982.0,0,,,,,UgwL4Xx1wEkMmSFlSMp4AaABAg.8YbmSyYdu-W8b0aQ4fbb-c.0
1982,1982.1,0,,,,,UgwL4Xx1wEkMmSFlSMp4AaABAg.8YbmSyYdu-W8b0aQ4fbb-c.1
1982,1982.2,0,,,,,UgwL4Xx1wEkMmSFlSMp4AaABAg.8YbmSyYdu-W8b0aQ4fbb-c.2
1982,1982.3,0,,,,,UgwL4Xx1wEkMmSFlSMp4AaABAg.8YbmSyYdu-W8b0aQ4fbb-c.3
1982,1982.4,0,,,,,UgwL4Xx1wEkMmSFlSMp4AaABAg.8YbmSyYdu-W8b0aQ4fbb-c.4
1982,1982.5,0,,,,,UgwL4Xx1wEkMmSFlSMp4AaABAg.8YbmSyYdu-W8b0aQ4fbb-c.5
1982,1982.6,0,,,,,UgwL4Xx1wEkMmSFlSMp4AaABAg.8YbmSyYdu-W8b0aQ4fbb-c.6
1849,1849.0,0,,,,,Ugwv4-gE3Sip6bKWaIZ4AaABAg.0
1849,1849.1,0,,,,,Ugwv4-gE3Sip6bKWaIZ4AaABAg.1
513,513.0,0,,,,,UgxdGa09V9OvX9-sSc14AaABAg.0
513,513.1,1,contamination,,,,UgxdGa09V9OvX9-sSc14AaABAg.1
513,513.2,1,contamination,,,,UgxdGa09V9OvX9-sSc14AaABAg.2
513,513.3,0,,,,,UgxdGa09V9OvX9-sSc14AaABAg.3
119,119.0,0,,,,,UgyJVqx_EqqpIHaVq094AaABAg.8woXIZkK1fK8x6cH6YMHOU.0
119,119.1,0,,,,,UgyJVqx_EqqpIHaVq094AaABAg.8woXIZkK1fK8x6cH6YMHOU.1
931,931.0,1,lack of infrastructure,,,,Ugx9dxlExYmKt9JTpR14AaABAg.0
931,931.1,1,lack of infrastructure,,,,Ugx9dxlExYmKt9JTpR14AaABAg.1
931,931.2,0,,,,,Ugx9dxlExYmKt9JTpR14AaABAg.2
931,931.3,0,,,,,Ugx9dxlExYmKt9JTpR14AaABAg.3
931,931.4,0,,,,,Ugx9dxlExYmKt9JTpR14AaABAg.4
910,910.0,0,,,,,UgxOVfyLUhz-Drzhlfl4AaABAg.8YFzYO9wd3s8yN8XGyBC-B.0
910,910.1,0,,,,,UgxOVfyLUhz-Drzhlfl4AaABAg.8YFzYO9wd3s8yN8XGyBC-B.1
22,22.0,0,,,,,UggyTbpcUSCVbngCoAEC.0
22,22.1,0,,,,,UggyTbpcUSCVbngCoAEC.1
22,22.2,0,,,,,UggyTbpcUSCVbngCoAEC.2
446,446.0,0,,,,,UgyxFbCa2ofPgzJ-I2p4AaABAg.8wO3C9iS5XD8whm8yH39qh.0
446,446.1,0,,,,,UgyxFbCa2ofPgzJ-I2p4AaABAg.8wO3C9iS5XD8whm8yH39qh.1
2887,2887.0,0,,,,,UggTgIu_6uhi4ngCoAEC.8U7lwKKIx7o8ZunPqd2V1T.0
2887,2887.1,0,,,,,UggTgIu_6uhi4ngCoAEC.8U7lwKKIx7o8ZunPqd2V1T.1
2887,2887.2,0,,,,,UggTgIu_6uhi4ngCoAEC.8U7lwKKIx7o8ZunPqd2V1T.2
2887,2887.3,0,,,,,UggTgIu_6uhi4ngCoAEC.8U7lwKKIx7o8ZunPqd2V1T.3
2887,2887.4,0,,,,,UggTgIu_6uhi4ngCoAEC.8U7lwKKIx7o8ZunPqd2V1T.4
2178,2178.0,0,,,,,UgwZcS4X25LzwfXjuWF4AaABAg.0
1666,1666.0,0,,,,,UgznNGOknbZeKtQaOgV4AaABAg.8rdDOqlycCk8v4Gd4UHHVq.0
1666,1666.1,0,,,,,UgznNGOknbZeKtQaOgV4AaABAg.8rdDOqlycCk8v4Gd4UHHVq.1
1666,1666.2,0,,,,,UgznNGOknbZeKtQaOgV4AaABAg.8rdDOqlycCk8v4Gd4UHHVq.2
2188,2188.0,0,,,,,UgxJhARHG3PLPiYqNOF4AaABAg.8uZKQdIy7P78ulRVgp0aEP.0
2188,2188.1,0,,,,,UgxJhARHG3PLPiYqNOF4AaABAg.8uZKQdIy7P78ulRVgp0aEP.1
971,971.0,0,,,,,UgzD68UzXtUgG4UY1GJ4AaABAg.8vqnwXlZoW_8vsn3WCLPA2.0
971,971.1,0,,,,,UgzD68UzXtUgG4UY1GJ4AaABAg.8vqnwXlZoW_8vsn3WCLPA2.1
971,971.2,0,,,,,UgzD68UzXtUgG4UY1GJ4AaABAg.8vqnwXlZoW_8vsn3WCLPA2.2
3101,3101.0,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.0
3101,3101.1,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.1
3101,3101.2,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.2
3101,3101.3,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.3
3101,3101.4,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.4
3101,3101.5,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.5
3101,3101.6,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.6
3101,3101.7,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.7
3101,3101.8,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.8
3101,3101.9,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.9
3101,3101.1,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.10
3101,3101.11,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.11
3101,3101.12,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.12
3101,3101.13,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.13
3101,3101.14,0,,,,,UgjhEQx3L_3pRHgCoAEC.89dm7bUKwtK8A15-wkh_IQ.14
3103,3103.0,0,,,,,UgwASjfeglKHZbnennx4AaABAg.0
3103,3103.1,0,,,,,UgwASjfeglKHZbnennx4AaABAg.1
3103,3103.2,0,,,,,UgwASjfeglKHZbnennx4AaABAg.2
1869,1869.0,0,,,,,UgjPs6_7PHPiFHgCoAEC.8V9oL5R9XvD8az4XozXbE7.0
1869,1869.1,0,,,,,UgjPs6_7PHPiFHgCoAEC.8V9oL5R9XvD8az4XozXbE7.1
1101,1101.0,0,,,,,Ugwqwd3oyw3gb_XeIL54AaABAg.8rcfLy4PpNp8rekzXMk7zP.0
700,700.0,0,,,,,Ugziun55a3yq8BV2jaF4AaABAg.0
700,700.1,1,overpopulation,,,,Ugziun55a3yq8BV2jaF4AaABAg.1
700,700.2,1,overpopulation,,,,Ugziun55a3yq8BV2jaF4AaABAg.2
700,700.3,0,,,,,Ugziun55a3yq8BV2jaF4AaABAg.3
700,700.4,1,lack of harvesting,,,,Ugziun55a3yq8BV2jaF4AaABAg.4
700,700.5,1,lack of harvesting,,,,Ugziun55a3yq8BV2jaF4AaABAg.5
700,700.6,1,lack of harvesting,,,,Ugziun55a3yq8BV2jaF4AaABAg.6
700,700.7,0,,,,,Ugziun55a3yq8BV2jaF4AaABAg.7
700,700.8,0,,,,,Ugziun55a3yq8BV2jaF4AaABAg.8
2575,2575.0,0,,,,,Ugx2uekrk4nMSmLH-2B4AaABAg.8ePxrGIdS8L8f9Xewg__Ao.0
2575,2575.1,0,,,,,Ugx2uekrk4nMSmLH-2B4AaABAg.8ePxrGIdS8L8f9Xewg__Ao.1
2575,2575.2,0,,,,,Ugx2uekrk4nMSmLH-2B4AaABAg.8ePxrGIdS8L8f9Xewg__Ao.2
2575,2575.3,0,,,,,Ugx2uekrk4nMSmLH-2B4AaABAg.8ePxrGIdS8L8f9Xewg__Ao.3
2575,2575.4,0,,,,,Ugx2uekrk4nMSmLH-2B4AaABAg.8ePxrGIdS8L8f9Xewg__Ao.4
1051,1051.0,0,,,,,UgwizGkSYhnLppXGDr14AaABAg.8wR48nqMAQS8wdc8encMdi.0
1051,1051.1,1,overpopulation,,,,UgwizGkSYhnLppXGDr14AaABAg.8wR48nqMAQS8wdc8encMdi.1
1051,1051.2,0,,,,,UgwizGkSYhnLppXGDr14AaABAg.8wR48nqMAQS8wdc8encMdi.2
1548,1548.0,0,,,,,UgwOk4L4kX6SorG0Uj14AaABAg.8j3CK7eAT178wm3IUtYH-s.0
1548,1548.1,0,,,,,UgwOk4L4kX6SorG0Uj14AaABAg.8j3CK7eAT178wm3IUtYH-s.1
2874,2874.0,0,,,,,Ugx_W_JTlW2tFrEUyJB4AaABAg.0
2874,2874.1,0,,,,,Ugx_W_JTlW2tFrEUyJB4AaABAg.1
2874,2874.2,0,,,,,Ugx_W_JTlW2tFrEUyJB4AaABAg.2
2874,2874.3,0,,,,,Ugx_W_JTlW2tFrEUyJB4AaABAg.3
2874,2874.4,0,,,,,Ugx_W_JTlW2tFrEUyJB4AaABAg.4
1892,1892.0,1,lack of harvesting,,,,Ugx4O2zJZUtSsFFkPMl4AaABAg.0
2099,2099.0,1,human activity,,,,UgjoxTUxIWIfLHgCoAEC.0
287,287.0,0,,,,,Ugyq2bWGsMIzmiZtCrR4AaABAg.0
287,287.1,0,,,,,Ugyq2bWGsMIzmiZtCrR4AaABAg.1
287,287.2,0,,,,,Ugyq2bWGsMIzmiZtCrR4AaABAg.2
287,287.3,0,,,,,Ugyq2bWGsMIzmiZtCrR4AaABAg.3
287,287.4,1,lack of harvesting,loss of water bodies,,,Ugyq2bWGsMIzmiZtCrR4AaABAg.4
287,287.5,0,,,,,Ugyq2bWGsMIzmiZtCrR4AaABAg.5
287,287.6,1,government inaction,,,,Ugyq2bWGsMIzmiZtCrR4AaABAg.6
2350,2350.0,0,,,,,UgjPs6_7PHPiFHgCoAEC.8V9oL5R9XvD8iwh_orFG72.0
2350,2350.1,0,,,,,UgjPs6_7PHPiFHgCoAEC.8V9oL5R9XvD8iwh_orFG72.1
2350,2350.2,0,,,,,UgjPs6_7PHPiFHgCoAEC.8V9oL5R9XvD8iwh_orFG72.2
1355,1355.0,0,,,,,UggpmjGVwQ4HMngCoAEC.8UATqIIIzdd8WPMty2_Pq5.0
1355,1355.1,0,,,,,UggpmjGVwQ4HMngCoAEC.8UATqIIIzdd8WPMty2_Pq5.1
